"Marché_National_Produit";"Catégorie_Produit";"Type_Produit";"Code_Référence";"Date_Dernière_Mise_A_Jour_Du_Dossier";"Nom_Marque_Produit";"Nom_Sous-type_Marque_Produit";"Filtre_Produit";"Unités_Conditionnement_Produit";"Type_Conditionnement_Produit";"Type_Numéro_Produit";"Numéro_Produit";"Date_Notification";"Date_Lancement_Produit";"Longueur_Produit";"Diamètre_Produit";"Poids_Produit";"Poids_Tabac_Produit";"Longueur_Filtre_Produit";"Ventilation_Filtre_Cigarette";"Baisse_Pression_Filtre_Cigarette_Fermé";"Baisse_Pression_Filtre_Cigarette_Ouvert";"Émission_Goudron";"Émission_Nicotine";"Émission_CO"
"FR";"Produit du tabac";"Cigarette";"WINSTON CLASSIC  [A1402CE4F355AF0F]";13/8/2020 10:36:00;"Winston Classic";;"filtre";20.00;"Paquet souple";"SKU";"13893760";8/12/2016 16:55:20;29/12/2016 00:00:00;84.00;7.80;904.00;685.00;21.00;38.00;105.00;80.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CLASSIC  [B7D53EF9832D665D]";25/3/2020 13:33:00;"Winston Classic";;"filtre";20.00;"Paquet souple";"SKU";"14321887";22/11/2018 16:44:13;23/11/2018 00:00:00;84.00;7.79;826.00;610.00;21.00;0.00;95.00;80.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CLASSIC  [BAE4097B59B9BB37]";13/8/2020 10:36:00;"Winston Classic";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14268310";13/9/2018 10:15:16;14/9/2018 00:00:00;83.00;7.79;840.00;625.00;21.00;30.00;105.00;85.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CLASSIC  [CD67025F3ACFDD09]";13/8/2020 10:34:00;"Winston Classic";;"filtre";35.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14243419";24/7/2018 16:17:31;25/7/2018 00:00:00;83.00;7.79;883.00;665.00;21.00;41.00;115.00;80.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CLASSIC  [CDDC740F752D8DDC]";13/8/2020 10:35:00;"Winston Classic";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14243455";23/7/2018 14:55:53;24/7/2018 00:00:00;83.00;7.79;883.00;665.00;21.00;41.00;115.00;80.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CLASSIC  [D0E68A94E0A9ECD2]";13/8/2020 10:35:00;"Winston Classic";;"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14349970";20/12/2018 13:54:36;21/12/2018 00:00:00;83.00;7.79;840.00;625.00;21.00;30.00;105.00;85.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CLASSIC  [D579CC88D30AE68C]";13/8/2020 10:33:00;"Winston Classic";;"filtre";25.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"13925251";15/12/2016 19:18:46;29/12/2016 00:00:00;84.00;7.80;894.00;675.00;21.00;38.00;105.00;80.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CLASSIC  [D88C207D68A2456E]";13/8/2020 10:35:00;"Winston Classic";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14175547";11/5/2017 16:47:51;24/4/2018 00:00:00;84.00;7.79;894.00;675.00;21.00;41.00;115.00;80.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CLASSIC  [DCF380561FCCEEC6]";25/3/2020 13:59:00;"Winston Classic";;"filtre";25.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14177245";17/2/2017 18:50:05;12/5/2018 00:00:00;84.00;7.79;894.00;675.00;21.00;38.00;105.00;80.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CLASSIC  [E066FEDEE96EF55D]";13/8/2020 10:36:00;"Winston Classic";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14002993";29/5/2017 11:22:26;30/5/2017 00:00:00;84.00;7.79;894.00;675.00;21.00;41.00;115.00;80.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CLASSIC  [E507A568C5306886]";15/9/2020 14:12:00;"Winston Classic";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14349460";20/12/2018 13:53:27;21/12/2018 00:00:00;100.00;7.79;998.00;720.00;27.00;34.00;115.00;90.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CLASSIC  [E8178FBA2CC4BC0C]";13/8/2020 10:34:00;"Winston Classic";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14243455";24/7/2018 16:17:31;25/7/2018 00:00:00;83.00;7.79;883.00;665.00;21.00;41.00;115.00;80.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CLASSIC  [EE8598CCA122345B]";9/7/2020 14:29:00;"Winston Classic";;"filtre";20.00;"Paquet souple";"SKU";"14657722";2/1/2020 16:58:08;10/7/2020 00:00:00;83.00;7.79;830.00;615.00;21.00;30.00;105.00;85.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CLASSIC  [EF0DB8DE623F5AD9]";13/8/2020 10:35:00;"Winston Classic";;"filtre";35.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14269606";13/9/2018 10:14:15;14/9/2018 00:00:00;83.00;7.79;825.00;610.00;21.00;34.00;105.00;80.00;10.00;0.80;9.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CLASSIC 100'S  [05415F16CD915090]";25/3/2020 12:56:00;"Winston Classic 100's";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"13896625";15/12/2016 19:19:47;29/12/2016 00:00:00;100.00;7.80;1042.00;770.00;27.00;40.00;125.00;90.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CLASSIC 100'S  [1B9D1BB2EE9C0FB8]";25/3/2020 12:58:00;"Winston Classic 100's";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14523538";25/10/2019 17:04:46;26/10/2019 00:00:00;99.00;7.79;997.00;720.00;27.00;34.00;115.00;85.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CLASSIC 100'S  [4F6800BFCEF75309]";13/8/2020 10:35:00;"Winston Classic 100's";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14349466";20/12/2018 13:53:27;21/12/2018 00:00:00;100.00;7.79;998.00;720.00;27.00;32.00;115.00;85.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CLASSIC 100'S  [83602256D4ABA6F9]";13/8/2020 10:35:00;"Winston Classic 100's";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14349460";20/12/2018 13:53:27;21/12/2018 00:00:00;100.00;7.79;998.00;720.00;27.00;32.00;115.00;85.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CLASSIC 100'S  [837CF09572693618]";13/8/2020 10:33:00;"Winston Classic 100's";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14179570";24/5/2017 14:04:04;4/5/2018 00:00:00;100.00;7.79;1042.00;770.00;27.00;40.00;125.00;90.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CLASSIC 100'S  [89F4135D370B7B44]";13/8/2020 10:33:00;"Winston Classic 100's";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14179570";18/8/2017 11:11:25;4/5/2018 00:00:00;100.00;7.79;1042.00;770.00;27.00;40.00;125.00;90.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CLASSIC 100'S  [92F44B3525A6E605]";13/8/2020 10:35:00;"Winston Classic 100's";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14349460";20/12/2018 13:53:31;21/12/2018 00:00:00;100.00;7.79;998.00;720.00;27.00;32.00;115.00;90.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CLASSIC 100'S  [99E37D434290CED9]";13/8/2020 10:33:00;"Winston Classic 100's";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14177224";17/2/2017 18:46:00;12/5/2018 00:00:00;100.00;7.79;1042.00;770.00;27.00;40.00;125.00;90.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CLASSIC 100'S  [A4A1B67F3282B5D3]";13/8/2020 10:35:00;"Winston Classic 100's";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14349466";20/12/2018 13:53:31;21/12/2018 00:00:00;100.00;7.79;998.00;720.00;27.00;32.00;115.00;90.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CLASSIC 100'S  [D1448F76B210D0B0]";13/8/2020 10:33:00;"Winston Classic 100's";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14177224";18/8/2017 11:11:25;8/5/2018 00:00:00;100.00;7.79;1042.00;770.00;27.00;40.00;125.00;90.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CLASSIC 100'S  [D64B1E65236ED7C8]";13/8/2020 10:33:00;"Winston Classic 100's";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14179570";17/2/2017 18:46:00;4/5/2018 00:00:00;100.00;7.79;1042.00;770.00;27.00;40.00;125.00;90.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CLASSIC 100'S  [E94A0D59B09EEBF0]";13/8/2020 10:33:00;"Winston Classic 100's";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14177224";24/5/2017 14:04:04;12/5/2018 00:00:00;100.00;7.79;1042.00;770.00;27.00;40.00;125.00;90.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CLASSIC 100'S  [EE27CE7852C7FC01]";13/8/2020 10:33:00;"Winston Classic 100's";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14000386";24/5/2017 14:04:04;25/5/2017 00:00:00;100.00;7.79;1042.00;770.00;27.00;40.00;125.00;90.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CLASSIC 20  [D6F5AAFC1C6B1376]";13/8/2020 10:36:00;"Winston Classic 20";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"13903987";8/12/2016 17:31:14;9/12/2016 00:00:00;84.00;7.80;894.00;675.00;21.00;38.00;115.00;85.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CLASSIC 20 (SOUPLE)  [9014A29F113FCC44]";13/8/2020 10:36:00;"Winston Classic 20 (souple)";;"filtre";20.00;"Paquet souple";"SKU";"13893670";8/12/2016 16:55:20;9/12/2016 00:00:00;84.00;7.80;904.00;685.00;21.00;38.00;105.00;80.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CLASSIC 400  [0B0A6468F8088706]";9/7/2020 14:29:00;"Winston Classic 400";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14541172";2/1/2020 16:58:08;3/1/2020 00:00:00;83.00;7.79;830.00;615.00;21.00;30.00;105.00;85.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CLASSIC 600  [B4A841083FEB513B]";9/7/2020 14:29:00;"Winston Classic 600";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14541847";2/1/2020 16:58:08;3/1/2020 00:00:00;83.00;7.79;830.00;615.00;21.00;30.00;105.00;85.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CLASSIC BLEND  [4ABF7EE5822B3395]";15/9/2020 14:12:00;"Winston Classic Blend";;"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14349952";20/12/2018 13:53:27;21/12/2018 00:00:00;100.00;7.79;998.00;720.00;27.00;34.00;115.00;90.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CLASSIC BLEND 100'S  [3E7B87FB26108CC1]";13/8/2020 10:33:00;"Winston Classic Blend 100's";;"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14179843";24/5/2017 14:04:04;12/5/2018 00:00:00;100.00;7.79;1042.00;770.00;27.00;40.00;125.00;90.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CLASSIC BLEND 100'S  [E3F216D8B9905C3F]";13/8/2020 10:33:00;"Winston Classic Blend 100's";;"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14036116";18/8/2017 11:11:25;19/8/2017 00:00:00;100.00;7.79;1042.00;770.00;27.00;40.00;125.00;90.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CONNECT BLUE  [165279FF8F5433FF]";13/8/2020 10:36:00;"Winston Connect Blue";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14243464";24/7/2018 16:19:36;25/7/2018 00:00:00;83.00;7.79;780.00;520.00;27.00;31.00;120.00;95.00;8.00;0.60;9.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CONNECT BLUE  [69C582E095D3122F]";13/8/2020 10:36:00;"Winston Connect Blue";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14243398";24/7/2018 16:19:36;25/7/2018 00:00:00;83.00;7.79;780.00;520.00;27.00;31.00;120.00;95.00;8.00;0.60;9.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CONNECT BLUE  [95DABBFD5E272021]";25/3/2020 13:34:00;"Winston Connect Blue";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14174860";27/10/2017 11:30:27;25/4/2018 00:00:00;84.00;7.79;791.00;530.00;27.00;31.00;120.00;95.00;8.00;0.60;9.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CONNECT BLUE  [A5723B96E93B99D5]";25/3/2020 13:34:00;"Winston Connect Blue";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14175553";27/10/2017 11:30:27;25/4/2018 00:00:00;84.00;7.79;791.00;530.00;27.00;31.00;120.00;95.00;8.00;0.60;9.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CONNECT BLUE  [A98E19E8B47AB253]";6/5/2020 15:25:00;"Winston Connect Blue";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14433571";9/5/2019 17:53:23;10/5/2019 00:00:00;83.00;7.79;780.00;520.00;27.00;28.00;120.00;95.00;8.00;0.60;9.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CONNECT BLUE  [B5202A3FC80560F0]";25/3/2020 13:34:00;"Winston Connect Blue";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14084836";27/10/2017 11:30:27;28/10/2017 00:00:00;84.00;7.79;791.00;530.00;27.00;31.00;120.00;95.00;8.00;0.60;9.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CONNECT BLUE  [BDBE6BD9775B9535]";13/8/2020 10:33:00;"Winston Connect Blue";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14175553";24/4/2018 18:05:09;25/4/2018 00:00:00;84.00;7.80;791.00;530.00;27.00;31.00;120.00;95.00;8.00;0.60;9.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CONNECT BLUE  [CC219F5C3984A46E]";13/8/2020 10:35:00;"Winston Connect Blue";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14243398";23/7/2018 14:57:55;24/7/2018 00:00:00;83.00;7.79;780.00;520.00;27.00;31.00;120.00;95.00;8.00;0.60;9.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CONNECT BLUE  [F875F08C32998CFA]";13/8/2020 10:33:00;"Winston Connect Blue";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14174860";24/4/2018 18:05:09;25/4/2018 00:00:00;84.00;7.80;791.00;530.00;27.00;31.00;120.00;95.00;8.00;0.60;9.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CONNECT BLUE  [FD5A2A8322843E46]";13/8/2020 10:35:00;"Winston Connect Blue";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14243464";23/7/2018 14:57:55;24/7/2018 00:00:00;83.00;7.79;780.00;520.00;27.00;31.00;120.00;95.00;8.00;0.60;9.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CONNECT RED  [093EC819676034A5]";25/3/2020 13:35:00;"Winston Connect Red";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14243461";23/7/2018 14:56:54;24/7/2018 00:00:00;83.00;7.79;833.00;615.00;21.00;35.00;110.00;85.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CONNECT RED  [1030C06FBB8F0BCE]";13/8/2020 10:34:00;"Winston Connect Red";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14243461";3/8/2018 13:37:32;4/8/2018 00:00:00;83.00;7.79;833.00;615.00;21.00;35.00;110.00;85.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CONNECT RED  [2D5057875F11E77F]";25/3/2020 12:55:00;"Winston Connect Red";;"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14292679";10/10/2018 16:17:19;11/10/2018 00:00:00;83.00;7.79;833.00;615.00;21.00;32.00;110.00;85.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CONNECT RED  [37BB1CBB4EE6FF61]";25/3/2020 13:34:00;"Winston Connect Red";;"filtre";25.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14179588";3/5/2018 15:50:35;4/5/2018 00:00:00;84.00;7.79;844.00;625.00;21.00;32.00;110.00;85.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CONNECT RED  [3A693AF71C34A4D1]";25/3/2020 13:36:00;"Winston Connect Red";;"filtre";25.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14292685";10/10/2018 16:17:19;11/10/2018 00:00:00;83.00;7.79;833.00;615.00;21.00;32.00;110.00;85.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CONNECT RED  [563F8C1E0772B0F3]";25/3/2020 13:34:00;"Winston Connect Red";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14175550";27/10/2017 11:29:55;24/4/2018 00:00:00;84.00;7.79;844.00;625.00;21.00;35.00;110.00;85.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CONNECT RED  [632EEBA35125B208]";13/8/2020 10:33:00;"Winston Connect Red";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14174857";24/4/2018 18:00:08;25/4/2018 00:00:00;84.00;7.80;844.00;625.00;21.00;35.00;110.00;85.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CONNECT RED  [6740C18630AFA697]";25/3/2020 13:36:00;"Winston Connect Red";;"filtre";25.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14292649";10/10/2018 16:17:19;11/10/2018 00:00:00;83.00;7.79;833.00;615.00;21.00;32.00;110.00;85.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CONNECT RED  [7C19D9DC0B93A1AB]";25/3/2020 12:55:00;"Winston Connect Red";;"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14179861";27/10/2017 11:30:59;12/5/2018 00:00:00;84.00;7.79;844.00;625.00;21.00;32.00;110.00;85.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CONNECT RED  [7FACEC2EE0FCDB9B]";25/3/2020 13:35:00;"Winston Connect Red";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14243395";23/7/2018 14:56:54;24/7/2018 00:00:00;83.00;7.79;833.00;615.00;21.00;35.00;110.00;85.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CONNECT RED  [9C0017E880045E0D]";13/8/2020 10:33:00;"Winston Connect Red";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14175550";24/4/2018 18:00:08;25/4/2018 00:00:00;84.00;7.80;844.00;625.00;21.00;35.00;110.00;85.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CONNECT RED  [9E869CE5E7197F7D]";25/3/2020 13:34:00;"Winston Connect Red";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14174857";27/10/2017 11:29:55;24/4/2018 00:00:00;84.00;7.79;844.00;625.00;21.00;35.00;110.00;85.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CONNECT RED  [9FEB133C751EE7F9]";25/3/2020 13:34:00;"Winston Connect Red";;"filtre";25.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14179870";3/5/2018 15:50:35;16/5/2018 00:00:00;84.00;7.79;844.00;625.00;21.00;32.00;110.00;85.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CONNECT RED  [A01BB369EAB01002]";25/3/2020 12:55:00;"Winston Connect Red";;"filtre";25.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14085760";27/10/2017 11:30:59;28/10/2017 00:00:00;84.00;7.79;844.00;625.00;21.00;32.00;110.00;85.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CONNECT RED  [B243FDE1E14739A1]";6/5/2020 15:25:00;"Winston Connect Red";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14433118";9/5/2019 17:52:27;10/5/2019 00:00:00;83.00;7.79;833.00;615.00;21.00;35.00;110.00;85.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CONNECT RED  [B7696AFC93818C2C]";25/3/2020 13:34:00;"Winston Connect Red";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14084833";27/10/2017 11:29:55;28/10/2017 00:00:00;84.00;7.79;844.00;625.00;21.00;35.00;110.00;85.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CONNECT RED  [BDBC3CEF864E9A60]";25/3/2020 12:55:00;"Winston Connect Red";;"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14085469";27/10/2017 11:30:59;28/10/2017 00:00:00;84.00;7.79;844.00;625.00;21.00;32.00;110.00;85.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CONNECT RED  [E50DA5D55455559F]";25/3/2020 12:55:00;"Winston Connect Red";;"filtre";25.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14292685";10/10/2018 16:17:19;23/3/2019 00:00:00;83.00;7.79;833.00;615.00;21.00;32.00;110.00;85.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CONNECT RED  [F43C6F82DAB7EB7C]";13/8/2020 10:34:00;"Winston Connect Red";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14243395";3/8/2018 13:37:32;4/8/2018 00:00:00;83.00;7.79;833.00;615.00;21.00;35.00;110.00;85.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CONNECT RED 100'S  [267AC0BAAEA94B79]";25/3/2020 13:34:00;"Winston Connect Red 100's";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14179603";27/10/2017 11:31:31;4/5/2018 00:00:00;100.00;7.79;998.00;720.00;27.00;38.00;120.00;85.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CONNECT RED 100'S  [30F6DAECC9C8B2EE]";25/3/2020 13:34:00;"Winston Connect Red 100's";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14085463";27/10/2017 11:31:31;28/10/2017 00:00:00;100.00;7.79;998.00;720.00;27.00;38.00;120.00;85.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CONNECT RED 100'S  [440A6537A318B2BE]";13/8/2020 10:34:00;"Winston Connect Red 100's";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14179603";3/5/2018 15:51:45;4/5/2018 00:00:00;100.00;7.79;998.00;720.00;27.00;38.00;120.00;85.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CONNECT RED 100'S  [8A1B644ECB97A816]";13/8/2020 10:34:00;"Winston Connect Red 100's";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14179603";3/5/2018 15:52:54;4/5/2018 00:00:00;100.00;7.79;998.00;720.00;27.00;38.00;120.00;85.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CONNECT RED 100'S  [B0FA3E5E96D9297D]";13/8/2020 10:34:00;"Winston Connect Red 100's";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14179852";3/5/2018 15:52:54;16/5/2018 00:00:00;100.00;7.79;998.00;720.00;27.00;38.00;120.00;85.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CONNECT RED 100'S  [CD4F4ABF8DAB0297]";25/3/2020 13:34:00;"Winston Connect Red 100's";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14179852";27/10/2017 11:31:31;8/5/2018 00:00:00;100.00;7.79;998.00;720.00;27.00;38.00;120.00;85.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CONNECT RED 100'S  [D3F1479F80F8A13C]";13/8/2020 10:34:00;"Winston Connect Red 100's";;"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14179852";3/5/2018 15:51:45;16/5/2018 00:00:00;100.00;7.79;998.00;720.00;27.00;38.00;120.00;85.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CONNECT XL RED  [0E403F744DBCB1D2]";25/3/2020 13:36:00;"Winston Connect XL Red";;"filtre";25.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14441092";10/10/2018 16:17:19;6/7/2019 00:00:00;83.00;7.79;833.00;615.00;21.00;32.00;110.00;85.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"WINSTON CONNECT XL RED  [B87EC7347F77655F]";25/3/2020 12:55:00;"Winston Connect XL Red";;"filtre";25.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14441092";10/10/2018 16:17:19;6/7/2019 00:00:00;83.00;7.79;833.00;615.00;21.00;32.00;110.00;85.00;10.00;0.80;10.00
