Marché_National_Produit,Catégorie_Produit,Type_Produit,Code_Référence,Date_Dernière_Mise_A_Jour_Du_Dossier,Nom_Marque_Produit,Nom_Sous-type_Marque_Produit,Filtre_Produit,Unités_Conditionnement_Produit,Poids_NET_Conditionnement_Produit,Type_Conditionnement_Produit,Type_Numéro_Produit,Numéro_Produit,Date_Notification,Date_Lancement_Produit,Longueur_Produit,Diamètre_Produit,Poids_Produit,Poids_Tabac_Produit,Longueur_Filtre_Produit,Teneur_Totale_Nicotine_Tabac_Rouler_Pipe,Teneur_Nicotine_Base_Tabac_Rouler_Pipe,Teneur_Nicotine_Sans_Combusion,Teneur_Nicotine_Base_Sans_Combusion,pH_Sans_Combusion,Humidité_Sans_Combustion
FR,Produit du tabac,Cigarillo,NEOS EXOT FILTER    COR NEOS [8F4FC74FBE90D68E],10/2/2020 16:13:00,NEOS EXOT FILTER    COR,Neos,filtre,1000,NA,Boîte pliante à couvercle basculant,-,02016010501,14/11/2016 16:49:17,1/1/2006 00:00:00,84,7.5,95000,650.85,18,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS EXOT FILTER    HL NEOS [48F7E1F2D7FFB34B],10/2/2020 16:13:00,NEOS EXOT FILTER    HL,Neos,filtre,1000,NA,Boîte pliante à couvercle basculant,-,02016010127HL,14/11/2016 16:49:17,1/1/2006 00:00:00,84,7.5,95000,650.85,18,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS EXOT MINI BLUE  COR NEOS [63C0DD42F90DE81C],31/1/2020 10:01:00,NEOS EXOT MINI BLUE  COR,Neos,sans filtre,2000,NA,Boîte pliante à couvercle basculant,-,02019020501,14/11/2016 23:01:14,1/1/2006 00:00:00,67.5,7.5,79000,713.48,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS EXOT MINI BLUE NEOS [36A787D7A4DAAE03],31/1/2020 10:01:00,NEOS EXOT MINI BLUE,Neos,sans filtre,2000,NA,Boîte pliante à couvercle basculant,-,02019020127,14/11/2016 23:01:14,1/1/2006 00:00:00,67.5,7.5,79000,713.48,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS EXOT SILVER BLEU NEOS [D82C0FC1AD93C230],31/1/2020 10:01:00,NEOS EXOT SILVER BLEU,Neos,sans filtre,1000,NA,Boîte pliante à couvercle basculant,-,02018010127HL,14/11/2016 15:57:02,1/1/2006 00:00:00,84,7.5,95000,858.47,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS EXOTIC BLEU     COR NEOS [8BDED01A4E6B3C41],31/1/2020 10:01:00,NEOS EXOTIC BLEU     COR,Neos,sans filtre,1000,NA,Boîte pliante à couvercle basculant,-,02018010501,14/11/2016 15:57:02,1/1/2006 00:00:00,84,7.5,95000,858.47,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS EXOTIC ROUGE    COR NEOS [822911005C67DD09],31/1/2020 10:01:00,NEOS EXOTIC ROUGE    COR,Neos,sans filtre,1000,NA,Boîte pliante à couvercle basculant,-,02090010501,6/11/2018 15:03:45,1/1/2017 00:00:00,84,7.5,95000,834.16,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS EXOTIC ROUGE NEOS [6F672ED5BD2E2E81],31/1/2019 16:05:00,NEOS EXOTIC ROUGE,Neos,sans filtre,1000,NA,Boîte pliante à couvercle basculant,-,02090010127,14/11/2016 23:01:13,1/1/2016 00:00:00,84,7.5,97000,840.60,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS EXOTIC ROUGE NEOS [A315E0BB2FA500D6],31/1/2020 10:01:00,NEOS EXOTIC ROUGE,Neos,sans filtre,1000,NA,Boîte pliante à couvercle basculant,-,02090010127,6/11/2018 15:03:45,1/1/2006 00:00:00,84,7.5,95000,834.16,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS EXTRA FINOS NEOS [5AA0B5050AD5A3E5],31/8/2020 16:50:00,NEOS EXTRA FINOS,Neos,sans filtre,2000,NA,Boîte en carton,-,02022020127,14/11/2016 14:52:01,1/1/2006 00:00:00,75,8.3,110000,1008.78,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS EXTRA FINS NEOS [D4854C01C03BEAAA],31/8/2020 16:50:00,NEOS EXTRA FINS,Neos,sans filtre,5000,NA,Boîte à couvercle basculant,-,02023050127,14/11/2016 14:52:01,1/1/2006 00:00:00,75,8.3,110000,1008.78,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS FEEL RED       ED NEOS [3D7FB7BE70ABF02D],20/2/2020 14:33:00,NEOS FEEL RED       ED,Neos,filtre,1000,NA,Boîte en métal à couvercle basculant,-,02029010127ED,9/11/2018 09:09:32,1/1/2006 00:00:00,84,7.5,95000,619.10,18,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS FEEL RED       ED NEOS [99C3BAD4780E2FFD],31/1/2019 16:05:00,NEOS FEEL RED       ED,Neos,filtre,1000,NA,Boîte en métal à couvercle basculant,-,02029010127ED,14/11/2016 16:49:16,1/1/2006 00:00:00,84,7.5,95000,650.85,18,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS FEEL RED       HL NEOS [35A46A98561E046B],20/2/2020 14:33:00,NEOS FEEL RED       HL,Neos,filtre,1000,NA,Boîte en métal à couvercle basculant,-,02029010127HL,9/11/2018 09:09:32,1/1/2016 00:00:00,84,7.5,95000,619.10,18,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS FEEL RED       HL NEOS [ECDA768734246F99],31/1/2019 16:05:00,NEOS FEEL RED       HL,Neos,filtre,1000,NA,Boîte en métal à couvercle basculant,-,02029010127HL,14/11/2016 16:49:16,1/1/2016 00:00:00,84,7.5,95000,650.85,18,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS MAXI            COR NEOS [BB83BE15A3BDFC44],31/1/2020 10:01:00,NEOS MAXI            COR,Neos,sans filtre,2000,NA,Boîte en carton,-,02003020501,15/11/2017 22:08:07,1/1/2006 00:00:00,94,8.5,140000,1289.50,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS MAXI BLEU NEOS [903E6B1CF9AF55C8],31/1/2020 10:01:00,NEOS MAXI BLEU,Neos,sans filtre,1000,NA,Boîte en métal à couvercle basculant,-,02094010127,7/10/2019 14:15:19,1/10/2019 00:00:00,99,8.9,140000,1278.76,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS MAXI NEOS [CDE33361726B3C4D],31/1/2020 10:01:00,NEOS MAXI,Neos,sans filtre,2000,NA,Boîte en carton,-,02003020127,15/11/2017 22:08:07,1/1/2006 00:00:00,94,8.5,140000,1289.50,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS MAXI ROUGE NEOS [DFBD06E91A842343],31/1/2020 10:01:00,NEOS MAXI ROUGE,Neos,sans filtre,1000,NA,Boîte en métal à couvercle basculant,-,02095010127,7/10/2019 14:15:19,1/10/2019 00:00:00,99,8.9,140000,1230.87,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS MIDI NEOS [CEADEC09B8CBB23B],31/1/2020 10:01:00,NEOS MIDI,Neos,sans filtre,1000,NA,Boîte avec couvercle coulissant,-,02031010127,14/11/2016 16:59:48,1/1/2006 00:00:00,84,9.6,180000,1684.95,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS MINI BLANC FILT  COR NEOS [C0656F8C3EA0854D],10/2/2020 16:13:00,NEOS MINI BLANC FILT  COR,Neos,filtre,500,NA,Boîte en métal à couvercle basculant,-,02088005501,15/11/2016 08:43:36,1/1/2006 00:00:00,84,7.5,90000,583.88,18,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS MINI BLANC FILT COR NEOS [4BE7980C002288F5],10/2/2020 16:13:00,NEOS MINI BLANC FILT COR,Neos,filtre,2000,NA,Boîte en métal à couvercle basculant,-,02088020501,15/11/2016 08:43:36,1/1/2006 00:00:00,84,7.5,90000,583.88,18,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS MINI BLANC FILT NEOS [66527F5D6409A72F],10/2/2020 16:13:00,NEOS MINI BLANC FILT,Neos,filtre,2000,NA,Boîte en métal à couvercle basculant,-,02088020127,15/11/2016 08:43:36,1/1/2006 00:00:00,84,7.5,90000,583.88,18,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS MINI BLANC FILT NEOS [FD1A98AC36C24E73],10/2/2020 16:13:00,NEOS MINI BLANC FILT,Neos,filtre,500,NA,Boîte en métal à couvercle basculant,-,02088005127,15/11/2016 08:43:36,1/1/2006 00:00:00,84,7.5,90000,583.88,18,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS MINI BLANC NEOS [004950BE221B6483],31/1/2020 10:01:00,NEOS MINI BLANC,Neos,sans filtre,2000,NA,Boîte en métal à couvercle basculant,-,02091020127,16/5/2017 12:21:18,1/1/2017 00:00:00,84,7.5,85000,758.47,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS MINI BLANC NEOS [EE38052635D54AC9],31/1/2020 10:01:00,NEOS MINI BLANC,Neos,sans filtre,500,NA,Boîte en métal à couvercle basculant,-,02091005127,16/5/2017 12:21:18,1/1/2017 00:00:00,84,7.5,85000,758.47,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS MINI CAPPRICCIO  CO NEOS [3D9544219744137C],31/1/2020 10:01:00,NEOS MINI CAPPRICCIO  CO,Neos,sans filtre,2000,NA,Boîte en métal à couvercle basculant,-,02005020501,14/11/2016 15:57:03,1/1/2006 00:00:00,84,7.5,97000,841.94,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS MINI CAPPRICCIO NEOS [8C47EB02CABFAE2B],31/1/2020 10:01:00,NEOS MINI CAPPRICCIO,Neos,sans filtre,2000,NA,Boîte en métal à couvercle basculant,-,02005020127,14/11/2016 15:57:03,1/1/2006 00:00:00,84,7.5,97000,841.94,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS MINI CAPPRICCIOHL NEOS [3B612101669FB919],31/1/2020 10:01:00,NEOS MINI CAPPRICCIOHL,Neos,sans filtre,2000,NA,Boîte en métal à couvercle basculant,-,02006020127HL,14/11/2016 15:57:03,1/1/2017 00:00:00,84,7.5,97000,841.94,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS MINI EXP BLEU   COR NEOS [28AD3582C9CD10CE],31/1/2020 10:01:00,NEOS MINI EXP BLEU   COR,Neos,sans filtre,2000,NA,Boîte en métal à couvercle basculant,-,02075020501,14/11/2016 23:01:14,1/1/2006 00:00:00,67.5,7.5,79000,713.48,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS MINI EXP BLEU NEOS [FECF703DAA035882],31/1/2020 10:01:00,NEOS MINI EXP BLEU,Neos,sans filtre,2000,NA,Boîte en métal à couvercle basculant,-,02075020127,14/11/2016 23:01:14,1/1/2006 00:00:00,67.5,7.5,79000,713.48,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS MINI EXP ROUGE  COR NEOS [8A82F4F97E2477A3],31/1/2020 10:01:00,NEOS MINI EXP ROUGE  COR,Neos,sans filtre,2000,NA,Boîte en métal à couvercle basculant,-,02076020501,14/11/2016 23:01:15,1/1/2006 00:00:00,67.5,7.5,80000,723.48,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS MINI EXP ROUGE NEOS [8307B72C9523FACD],31/1/2020 10:01:00,NEOS MINI EXP ROUGE,Neos,sans filtre,2000,NA,Boîte en métal à couvercle basculant,-,02076020127,14/11/2016 23:01:15,1/1/2006 00:00:00,67.5,7.5,80000,723.48,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS MINI JAVA        COR NEOS [B8E7E25E17FFCECF],31/1/2020 10:01:00,NEOS MINI JAVA        COR,Neos,sans filtre,500,NA,Boîte en métal à couvercle basculant,-,02032005501,9/11/2016 09:40:21,1/1/2006 00:00:00,84,7.5,90000,811.28,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS MINI JAVA       COR NEOS [853E8EC8D5F57E52],31/1/2020 10:01:00,NEOS MINI JAVA       COR,Neos,sans filtre,2000,NA,Boîte en métal à couvercle basculant,-,02032020501,9/11/2016 09:40:21,1/1/2006 00:00:00,84,7.5,90000,811.28,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS MINI JAVA      ED NEOS [2CEEAFFC9C0649BE],31/1/2020 10:01:00,NEOS MINI JAVA      ED,Neos,sans filtre,1000,NA,Boîte en métal à couvercle basculant,-,02032010127ED,9/11/2016 09:40:21,1/1/2006 00:00:00,84,7.5,90000,811.28,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS MINI JAVA      HL NEOS [12AF7461CBFD90B2],31/1/2020 10:01:00,NEOS MINI JAVA      HL,Neos,sans filtre,5000,NA,Boîte à couvercle basculant,-,02032050127HL,9/11/2016 09:40:21,1/1/2006 00:00:00,84,7.5,90000,811.28,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS MINI JAVA      HL NEOS [2475BF004F2B9AE2],31/1/2020 10:01:00,NEOS MINI JAVA      HL,Neos,sans filtre,2000,NA,Boîte en métal à couvercle basculant,-,02032020127HL,9/11/2016 09:40:21,1/1/2006 00:00:00,84,7.5,90000,811.28,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS MINI JAVA      HL NEOS [B63A8896CCAD284F],31/1/2020 10:01:00,NEOS MINI JAVA      HL,Neos,sans filtre,1000,NA,Boîte en métal à couvercle basculant,-,02032010127HL,9/11/2016 09:40:21,1/1/2016 00:00:00,84,7.5,90000,811.28,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS MINI JAVA NEOS [494D9FF3AEE657AB],31/1/2020 10:01:00,NEOS MINI JAVA,Neos,sans filtre,5000,NA,Boîte à couvercle basculant,-,02032050127,9/11/2016 09:40:21,1/1/2006 00:00:00,84,7.5,90000,811.28,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS MINI JAVA NEOS [DED6041F59F1D96C],31/1/2020 10:01:00,NEOS MINI JAVA,Neos,sans filtre,2000,NA,Boîte en métal à couvercle basculant,-,02032020127,9/11/2016 09:40:21,1/1/2006 00:00:00,84,7.5,90000,811.28,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS MINI JAVA NEOS [FAEB5DB18D4458DE],31/1/2020 10:01:00,NEOS MINI JAVA,Neos,sans filtre,500,NA,Boîte en métal à couvercle basculant,-,02032005127,9/11/2016 09:40:21,1/1/2006 00:00:00,84,7.5,90000,811.28,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS MINI MARRON NEOS [B293A76C5E45BBA1],31/1/2020 10:01:00,NEOS MINI MARRON,Neos,sans filtre,2000,NA,Boîte en métal à couvercle basculant,-,02007020127,14/11/2016 17:39:53,1/1/2006 00:00:00,84,7.5,92000,792.71,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS MINI MENT FILT ED NEOS [98D20C6D57ABE504],10/2/2020 16:13:00,NEOS MINI MENT FILT ED,Neos,filtre,1000,NA,Boîte en métal à couvercle basculant,-,02072010127ED,14/11/2016 18:08:17,1/1/2006 00:00:00,84,7.5,93000,592.85,18,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS MINI RED       ED NEOS [D74C47B2011C1CC4],31/1/2020 10:01:00,NEOS MINI RED       ED,Neos,sans filtre,1000,NA,Boîte en métal à couvercle basculant,-,02062010127ED,6/11/2018 15:03:45,1/1/2017 00:00:00,84,7.5,95000,834.16,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS MINI RED       ED NEOS [F4445B6206E97236],31/1/2019 16:05:00,NEOS MINI RED       ED,Neos,sans filtre,1000,NA,Boîte en métal à couvercle basculant,-,02062010127ED,14/11/2016 23:01:13,1/1/2006 00:00:00,84,7.5,97000,840.60,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS MINI RESERVA   ED NEOS [384414F5252EF34D],31/1/2020 10:01:00,NEOS MINI RESERVA   ED,Neos,sans filtre,1000,NA,Boîte en métal à couvercle basculant,-,02061010127ED,9/11/2016 09:40:21,1/1/2006 00:00:00,84,7.5,90000,811.28,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS MINI RESERVA NEOS [095FC4F0767AF31F],31/1/2020 10:01:00,NEOS MINI RESERVA,Neos,sans filtre,500,NA,Boîte en métal à couvercle basculant,-,02061005127,9/11/2016 09:40:21,1/1/2006 00:00:00,84,7.5,90000,811.28,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS MINI RESERVA NEOS [F78874A984725958],31/1/2020 10:01:00,NEOS MINI RESERVA,Neos,sans filtre,2000,NA,Boîte en métal à couvercle basculant,-,02061020127,9/11/2016 09:40:21,1/1/2006 00:00:00,84,7.5,90000,811.28,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS MINI ROUGE       COR NEOS [E9BD7B1C9AEACA9B],31/1/2020 10:01:00,NEOS MINI ROUGE       COR,Neos,sans filtre,500,NA,Boîte en métal à couvercle basculant,-,02062005501,6/11/2018 15:03:45,1/1/2006 00:00:00,84,7.5,95000,834.16,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS MINI ROUGE      COR NEOS [6F171117F3FF8372],31/1/2020 10:01:00,NEOS MINI ROUGE      COR,Neos,sans filtre,2000,NA,Boîte en métal à couvercle basculant,-,02062020501,6/11/2018 15:03:45,1/1/2006 00:00:00,84,7.5,95000,834.16,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS MINI ROUGE     HL NEOS [E94F6251C590E2B7],31/1/2020 10:01:00,NEOS MINI ROUGE     HL,Neos,sans filtre,2000,NA,Boîte en métal à couvercle basculant,-,02062020127HL,6/11/2018 15:03:45,1/1/2017 00:00:00,84,7.5,95000,834.16,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS MINI ROUGE FIL  COR NEOS [E0DB20D0AD76DCBF],20/2/2020 14:33:00,NEOS MINI ROUGE FIL  COR,Neos,filtre,2000,NA,Boîte en métal à couvercle basculant,-,02068020501,9/11/2018 09:09:32,1/1/2006 00:00:00,84,7.5,95000,619.10,18,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS MINI ROUGE FILT  COR NEOS [9F3A73CF030EE97D],20/2/2020 14:33:00,NEOS MINI ROUGE FILT  COR,Neos,filtre,500,NA,Boîte en métal à couvercle basculant,-,02068005501,9/11/2018 09:09:32,1/1/2006 00:00:00,84,7.5,95000,619.10,18,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS MINI ROUGE FILT NEOS [19FA1CE57F3C6743],31/1/2019 16:05:00,NEOS MINI ROUGE FILT,Neos,filtre,2000,NA,Boîte en métal à couvercle basculant,-,02068020127HL,14/11/2016 16:49:16,1/1/2006 00:00:00,84,7.5,95000,650.85,18,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS MINI ROUGE FILT NEOS [68F016F69A84C096],20/2/2020 14:33:00,NEOS MINI ROUGE FILT,Neos,filtre,2000,NA,Boîte en métal à couvercle basculant,-,02068020127HL,9/11/2018 09:09:32,1/1/2006 00:00:00,84,7.5,95000,619.10,18,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS MINI ROUGE FILT NEOS [9ED972DFF0127A21],31/1/2019 16:05:00,NEOS MINI ROUGE FILT,Neos,filtre,500,NA,Boîte en métal à couvercle basculant,-,02068005127,14/11/2016 16:49:16,1/1/2006 00:00:00,84,7.5,95000,650.85,18,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS MINI ROUGE FILT NEOS [CDA76A205DB92F72],20/2/2020 14:33:00,NEOS MINI ROUGE FILT,Neos,filtre,500,NA,Boîte en métal à couvercle basculant,-,02068005127,9/11/2018 09:09:32,1/1/2006 00:00:00,84,7.5,95000,619.10,18,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS MINI ROUGE FILTER NEOS [6ABAED30616C483A],31/1/2019 16:05:00,NEOS MINI ROUGE FILTER,Neos,filtre,2000,NA,Boîte en métal à couvercle basculant,-,02068020127,14/11/2016 16:49:16,1/1/2006 00:00:00,84,7.5,95000,650.85,18,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS MINI ROUGE FILTER NEOS [F1EAC00128545C7A],20/2/2020 14:33:00,NEOS MINI ROUGE FILTER,Neos,filtre,2000,NA,Boîte en métal à couvercle basculant,-,02068020127,9/11/2018 09:09:32,1/1/2006 00:00:00,84,7.5,95000,619.10,18,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigarillo,NEOS MINI ROUGE NEOS [2C9F13B501DA28D7],31/1/2020 10:01:00,NEOS MINI ROUGE,Neos,sans filtre,2000,NA,Boîte en métal à couvercle basculant,-,02062020127,6/11/2018 15:03:45,1/1/2006 00:00:00,84,7.5,95000,834.16,NA,NA,NA,NA,NA,NA,NA
